taxonId,kingdom,class,family,scientificName,vernacularName,scientificNameAuthorship,sourceStatus,significant,confidential,endemicity,status,endemicity1,epbcStatus
29886,Animalia,Aves,Maluridae,Amytornis barbatus diamantina,grey grasswren (Lake Eyre basin),"Schodde & Christidis, 1987",NT,Y,Y,QA,Near Threatened,Australian endemic,
1564,Animalia,Aves,Maluridae,Amytornis dorotheae,Carpentarian grasswren,"(Mathews, 1914)",E,Y,Y,QA,Endangered,Australian endemic,Endangered
1568,Animalia,Aves,Maluridae,Amytornis rowleyi,rusty grasswren,"(Gould, 1840)",NT,Y,Y,QA,Near Threatened,Australian endemic,
1569,Animalia,Aves,Maluridae,Malurus coronatus,purple-crowned fairy-wren,"Gould, 1858",V,Y,N,QA,Vulnerable,Australian endemic,
1549,Animalia,Aves,Maluridae,Stipiturus malachurus,southern emu-wren,"(Shaw, 1798)",V,Y,Y,QA,Vulnerable,Australian endemic,
1405,Animalia,Aves,Dasyornithidae,Dasyornis brachypterus,eastern bristlebird,"(Latham, 1801)",E,Y,Y,QA,Endangered,Australian endemic,Endangered
1478,Animalia,Aves,Meliphagidae,Anthochaera phrygia,regent honeyeater,"(Shaw, 1794)",CR,Y,Y,QA,Critically Endangered,Australian endemic,Critically endangered
1514,Animalia,Aves,Meliphagidae,Bolemoreus hindwoodi,Eungella honeyeater,"(Longmore & Boles, 1983)",V,Y,N,Q,Vulnerable,Queensland endemic,
1528,Animalia,Aves,Meliphagidae,Epthianura crocea,yellow chat,"Castelnau & Ramsay, 1877",V,Y,Y,QA,Vulnerable,Australian endemic,
22458,Animalia,Aves,Meliphagidae,Epthianura crocea crocea,yellow chat (gulf),"Castelnau & Ramsay, 1877",V,Y,Y,QA,Vulnerable,Australian endemic,
22459,Animalia,Aves,Meliphagidae,Epthianura crocea macgregori,yellow chat (Dawson),"Keast, 1958",E,Y,Y,Q,Endangered,Queensland endemic,Critically endangered
1521,Animalia,Aves,Meliphagidae,Grantiella picta,painted honeyeater,"(Gould, 1838)",V,Y,N,QA,Vulnerable,Australian endemic,Vulnerable
32027,Animalia,Aves,Rhipiduridae,Rhipidura dryas,Arafura fantail,"Gould, 1843",SL,Y,N,QA,Special least concern,Australian endemic,
1578,Animalia,Aves,Rhipiduridae,Rhipidura rufifrons,rufous fantail,"(Latham, 1801)",SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
1593,Animalia,Aves,Monarchidae,Monarcha frater,black-winged monarch,"Sclater, 1874",SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
1595,Animalia,Aves,Monarchidae,Monarcha melanopsis,black-faced monarch,"(Vieillot, 1818)",SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
1599,Animalia,Aves,Monarchidae,Myiagra cyanoleuca,satin flycatcher,"(Vieillot, 1818)",SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
1597,Animalia,Aves,Monarchidae,Symposiachrus trivirgatus,spectacled monarch,"(Temminck, 1826)",SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
18438,Animalia,Aves,Acrocephalidae,Acrocephalus orientalis,oriental reed-warbler,"(Temminck & Schlegel, 1847)",SL,Y,N,VI,Special least concern,International vagrant,
1571,Animalia,Aves,Hirundinidae,Cecropis daurica,red-rumped swallow,"Linnaeus, 1771",SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
1561,Animalia,Aves,Hirundinidae,Hirundo rustica,barn swallow,"Linnaeus, 1758",SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
1376,Animalia,Aves,Estrildidae,Chloebia gouldiae,Gouldian finch,"(Gould, 1844)",E,Y,Y,QA,Endangered,Australian endemic,Endangered
1378,Animalia,Aves,Estrildidae,Erythrura trichroa,blue-faced parrot-finch,"(Kittlitz, 1835)",NT,Y,Y,QAI,Near Threatened,Naturally occurs in Australia and overseas,
1370,Animalia,Aves,Estrildidae,Neochmia phaeton evangelinae,crimson finch (white-bellied subspecies),"(Hombron & Jacquinot, 1841)",E,Y,Y,QI,Endangered,Naturally occurs in Queensland and overseas,Endangered
18452,Animalia,Aves,Estrildidae,Neochmia ruficauda ruficauda,star finch (eastern subspecies),"(Gould, 1837)",E,Y,N,QA,Endangered,Australian endemic,Endangered
1365,Animalia,Aves,Estrildidae,Poephila cincta cincta,black-throated finch (white-rumped subspecies),"Gould, 1837",E,Y,Y,QA,Endangered,Australian endemic,Endangered
1457,Animalia,Aves,Motacillidae,Motacilla cinerea,grey wagtail,"Tunstall, 1771",SL,Y,N,VU,Special least concern,Vagrant - origin not defined,
32031,Animalia,Aves,Motacillidae,Motacilla tschutschensis,eastern yellow wagtail,"Gmelin, 1789",SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
32032,Animalia,Aves,Motacillidae,Motacilla tschutschensis taivana,green-headed yellow wagtail,"(Swinhoe, 1863)",SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
22531,Animalia,Chondrichthyes,Odontaspididae,Carcharias taurus,greynurse shark,"Rafinesque, 1810",E,Y,N,QAI,Endangered,Naturally occurs in Australia and overseas,Critically endangered
22620,Animalia,Chondrichthyes,Dasyatidae,Hemitrygon fluviorum,estuary stingray,"(Ogilby, 1908)",NT,Y,N,QAI,Near Threatened,Naturally occurs in Australia and overseas,
32708,Animalia,Insecta,Oecophoridae,Trisyntopa scatophaga,antbed moth,"(White, 1922)",E,Y,N,Q,Endangered,Queensland endemic,Endangered
2014,Animalia,Insecta,Papilionidae,Ornithoptera richmondia,Richmond birdwing,"(Gray, [1853])",V,Y,N,QA,Vulnerable,Australian endemic,
2008,Animalia,Insecta,Nymphalidae,Argynnis hyperbius inconstans,Australian fritillary,"Butler, 1873",E,Y,Y,QA,Endangered,Australian endemic,Critically endangered
27,Animalia,Insecta,Lycaenidae,Acrodipsas illidgei,Illidge's ant-blue,"Waterhouse & Lyell, 1914",V,Y,N,QA,Vulnerable,Australian endemic,
18,Animalia,Insecta,Lycaenidae,Hypochrysops apollo apollo,Apollo jewel (Wet Tropics subspecies),"Miskin, 1891",V,Y,Y,Q,Vulnerable,Queensland endemic,
6,Animalia,Insecta,Lycaenidae,Hypochrysops piceatus,bulloak jewel,"(Kerr, Macqueen & Sands, 1969)",CR,Y,Y,Q,Critically Endangered,Queensland endemic,
9,Animalia,Insecta,Lycaenidae,Jalmenus eubulus,pale imperial hairstreak,"Miskin, 1876",V,Y,N,QA,Vulnerable,Australian endemic,
13,Animalia,Insecta,Lycaenidae,Nacaduba pactolus cela,bold blue-line,"Waterhouse & Lyell, 1914",V,Y,N,Q,Vulnerable,Queensland endemic,
33588,Animalia,Malacostraca,Parastacidae,Cherax robustus,,"Riek, 1951",V,Y,N,Q,Vulnerable,Queensland endemic,
33590,Animalia,Malacostraca,Parastacidae,Euastacus bindal,Mt Elliot crayfish,"Morgan, 1989",CR,Y,Y,Q,Critically Endangered,Queensland endemic,Critically endangered
36167,Animalia,Malacostraca,Parastacidae,Euastacus binzayedi,,"Coughran & Furse, 2013",CR,Y,N,Q,Critically Endangered,Queensland endemic,
33591,Animalia,Malacostraca,Parastacidae,Euastacus eungella,,"Morgan, 1988",E,Y,N,Q,Endangered,Queensland endemic,
33593,Animalia,Malacostraca,Parastacidae,Euastacus hystricosus,,"Riek, 1951",E,Y,N,Q,Endangered,Queensland endemic,
33594,Animalia,Malacostraca,Parastacidae,Euastacus jagara,Jagara hairy crayfish,"Morgan, 1988",CR,Y,Y,Q,Critically Endangered,Queensland endemic,
33595,Animalia,Malacostraca,Parastacidae,Euastacus maidae,,"(Riek, 1956)",CR,Y,Y,Q,Critically Endangered,Queensland endemic,
33596,Animalia,Malacostraca,Parastacidae,Euastacus monteithorum,,"Morgan, 1989",E,Y,Y,Q,Endangered,Queensland endemic,
33597,Animalia,Malacostraca,Parastacidae,Euastacus robertsi,,"Monroe, 1977",E,Y,N,Q,Endangered,Queensland endemic,
33603,Animalia,Malacostraca,Parastacidae,Tenuibranchiurus glypticus,swamp crayfish,"Riek, 1951",E,Y,N,Q,Endangered,Queensland endemic,
836,Animalia,Mammalia,Ornithorhynchidae,Ornithorhynchus anatinus,platypus,"(Shaw, 1799)",SL,Y,N,QA,Special least concern,Australian endemic,
838,Animalia,Mammalia,Tachyglossidae,Tachyglossus aculeatus,short-beaked echidna,"(Shaw, 1792)",SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
35003,Animalia,Mammalia,Dasyuridae,Antechinus argentus,silver-headed antechinus,"Baker, Mutton & Hines 2013",E,Y,N,Q,Endangered,Queensland endemic,Endangered
823,Animalia,Mammalia,Dasyuridae,Antechinus arktos,black-tailed antechinus,"Baker, Mutton, Hines & Van Dyck (2014)",E,Y,N,QA,Endangered,Australian endemic,Endangered
824,Animalia,Mammalia,Dasyuridae,Dasycercus blythi,brush-tailed mulgara,"(Waite, 1904)",V,Y,N,QA,Vulnerable,Australian endemic,
26895,Animalia,Mammalia,Dasyuridae,Dasycercus cristicauda,crest-tailed mulgara,"(Krefft, 1867)",V,Y,N,QA,Vulnerable,Australian endemic,
827,Animalia,Mammalia,Dasyuridae,Dasyuroides byrnei,kowari,"(Spencer, 1896)",V,Y,N,QA,Vulnerable,Australian endemic,Vulnerable
813,Animalia,Mammalia,Dasyuridae,Dasyurus geoffroii geoffroii,western quoll,"Gould, 1841",PE,Y,N,QA,Extinct in the wild,Australian endemic,Vulnerable
802,Animalia,Mammalia,Dasyuridae,Dasyurus maculatus gracilis,spotted-tailed quoll (northern subspecies),"(Ramsay, 1888)",E,Y,N,Q,Endangered,Queensland endemic,Endangered
803,Animalia,Mammalia,Dasyuridae,Dasyurus maculatus maculatus,spotted-tailed quoll (southern subspecies),"(Kerr, 1792)",E,Y,N,QA,Endangered,Australian endemic,Endangered
799,Animalia,Mammalia,Dasyuridae,Sminthopsis archeri,chestnut dunnart,"Van Dyck, 1986",NT,Y,N,QAI,Near Threatened,Naturally occurs in Australia and overseas,
789,Animalia,Mammalia,Dasyuridae,Sminthopsis douglasi,Julia Creek dunnart,"Archer, 1979",E,Y,N,Q,Endangered,Queensland endemic,Vulnerable
791,Animalia,Mammalia,Dasyuridae,Sminthopsis leucopus,white-footed dunnart,"(Gray, 1842)",V,Y,N,QA,Vulnerable,Australian endemic,
841,Animalia,Mammalia,Thylacomyidae,Macrotis lagotis,greater bilby,"(Reid, 1837)",E,Y,N,QA,Endangered,Australian endemic,Vulnerable
860,Animalia,Mammalia,Phascolarctidae,Phascolarctos cinereus,koala,"(Goldfuss, 1817)",E,Y,N,QA,Endangered,Australian endemic,Endangered
828,Animalia,Mammalia,Vombatidae,Lasiorhinus krefftii,northern hairy-nosed wombat,"(Owen, 1872)",CR,Y,N,QA,Critically Endangered,Australian endemic,Critically endangered
831,Animalia,Mammalia,Vombatidae,Vombatus ursinus,common wombat,"(Shaw, 1800)",NT,Y,N,QA,Near Threatened,Australian endemic,
875,Animalia,Mammalia,Petauridae,Petaurus australis australis,yellow-bellied glider (southern subspecies),"Shaw, 1791",V,Y,N,QA,Vulnerable,Australian endemic,Vulnerable
876,Animalia,Mammalia,Petauridae,Petaurus australis unnamed subsp.,yellow-bellied glider (northern subspecies),"Thomas, 1923",E,Y,N,Q,Endangered,Queensland endemic,Vulnerable
878,Animalia,Mammalia,Petauridae,Petaurus gracilis,mahogany glider,"(de Vis, 1883)",E,Y,N,Q,Endangered,Queensland endemic,Endangered
2455,Animalia,Mammalia,Pseudocheiridae,Petauroides armillatus,central greater glider,"Thomas, 1923",E,Y,N,QA,Endangered,Australian endemic,Vulnerable
2456,Animalia,Mammalia,Pseudocheiridae,Petauroides minor,northern greater glider,"(Collett, 1887)",V,Y,N,Q,Vulnerable,Queensland endemic,Vulnerable
848,Animalia,Mammalia,Pseudocheiridae,Petauroides volans sensu lato,greater glider,"(Kerr, 1792)",V,Y,N,QA,Vulnerable,Australian endemic,Vulnerable
864,Animalia,Mammalia,Potoroidae,Bettongia gaimardi gaimardi,eastern bettong,"(Desmarest, 1822)   ",EX,Y,N,QA,Extinct,Australian endemic,Extinct
29916,Animalia,Mammalia,Potoroidae,Bettongia lesueur graii,burrowing bettong,"(Gould, 1841)",EX,Y,N,QA,Extinct,Australian endemic,Extinct
866,Animalia,Mammalia,Potoroidae,Bettongia tropica,northern bettong,"Wakefield, 1967",E,Y,N,Q,Endangered,Queensland endemic,Endangered
867,Animalia,Mammalia,Potoroidae,Caloprymnus campestris,desert rat-kangaroo,"(Gould, 1843)",PE,Y,N,QA,Extinct in the wild,Australian endemic,Extinct
18794,Animalia,Mammalia,Potoroidae,Potorous tridactylus tridactylus,long-nosed potoroo,"(Kerr, 1792)",V,Y,N,QA,Vulnerable,Australian endemic,Vulnerable
920,Animalia,Mammalia,Macropodidae,Dendrolagus bennettianus,Bennett's tree-kangaroo,"De Vis, 1887",NT,Y,N,Q,Near Threatened,Queensland endemic,
921,Animalia,Mammalia,Macropodidae,Dendrolagus lumholtzi,Lumholtz's tree-kangaroo,"Collett, 1884",NT,Y,N,Q,Near Threatened,Queensland endemic,
907,Animalia,Mammalia,Macropodidae,Onychogalea frenata,bridled nailtail wallaby,"(Gould, 1840)",E,Y,N,Q,Endangered,Queensland endemic,Endangered
898,Animalia,Mammalia,Macropodidae,Petrogale coenensis,Cape York rock-wallaby,"Eldridge & Close, 1992",V,Y,N,Q,Vulnerable,Queensland endemic,Endangered
890,Animalia,Mammalia,Macropodidae,Petrogale penicillata,brush-tailed rock-wallaby,"(Gray, 1825)",V,Y,N,QA,Vulnerable,Australian endemic,Vulnerable
891,Animalia,Mammalia,Macropodidae,Petrogale persephone,Proserpine rock-wallaby,"Maynes, 1982",E,Y,N,Q,Endangered,Queensland endemic,Endangered
888,Animalia,Mammalia,Macropodidae,Petrogale purpureicollis,purple-necked rock-wallaby,"Le Souef, 1924",V,Y,N,Q,Vulnerable,Queensland endemic,
892,Animalia,Mammalia,Macropodidae,Petrogale sharmani,Sharman's rock-wallaby,"Eldridge & Close, 1992",V,Y,N,Q,Vulnerable,Queensland endemic,Vulnerable
894,Animalia,Mammalia,Macropodidae,Petrogale xanthopus celeris,yellow-footed rock-wallaby,"Gray, 1855",V,Y,N,Q,Vulnerable,Queensland endemic,Vulnerable
985,Animalia,Mammalia,Pteropodidae,Pteropus brunneus,Percy Island flying-fox,"Dobson, 1878",EX,Y,N,Q,Extinct,Queensland endemic,Extinct
986,Animalia,Mammalia,Pteropodidae,Pteropus conspicillatus,spectacled flying-fox,"Gould, 1850",E,Y,N,QAI,Endangered,Naturally occurs in Australia and overseas,Endangered
994,Animalia,Mammalia,Megadermatidae,Macroderma gigas,ghost bat,"(Dobson, 1880)",E,Y,N,QA,Endangered,Australian endemic,Vulnerable
969,Animalia,Mammalia,Rhinolophidae,Rhinolophus philippinensis,greater large-eared horseshoe bat,"Waterhouse, 1843",E,Y,Y,QI,Endangered,Naturally occurs in Queensland and overseas,Vulnerable
1002,Animalia,Mammalia,Hipposideridae,Hipposideros cervinus,fawn leaf-nosed bat,"(Gould, 1854)",V,Y,N,QAI,Vulnerable,Naturally occurs in Australia and overseas,
1003,Animalia,Mammalia,Hipposideridae,Hipposideros diadema reginae,diadem leaf-nosed bat,"Troughton, 1937.",NT,Y,N,QAI,Near Threatened,Naturally occurs in Australia and overseas,
1004,Animalia,Mammalia,Hipposideridae,Hipposideros semoni,Semon`s leaf-nosed bat,"Matschie, 1903",E,Y,N,QAI,Endangered,Naturally occurs in Australia and overseas,Vulnerable
991,Animalia,Mammalia,Hipposideridae,Hipposideros stenotis,northern leaf-nosed bat,"Thomas, 1913",V,Y,N,QA,Vulnerable,Australian endemic,
992,Animalia,Mammalia,Hipposideridae,Rhinonicteris aurantia,orange leaf-nosed bat,"(Gray, 1845)",V,Y,N,QA,Vulnerable,Australian endemic,
1008,Animalia,Mammalia,Emballonuridae,Saccolaimus saccolaimus nudicluniatus,bare-rumped sheathtail bat,"(De Vis, 1905)",E,Y,N,QAI,Endangered,Naturally occurs in Australia and overseas,Vulnerable
1010,Animalia,Mammalia,Emballonuridae,Taphozous australis,coastal sheathtail bat,"Gould, 1854",NT,Y,N,QAI,Near Threatened,Naturally occurs in Australia and overseas,
971,Animalia,Mammalia,Vespertilionidae,Chalinolobus dwyeri,large-eared pied bat,"Ryan, 1966",V,Y,N,QA,Vulnerable,Australian endemic,Vulnerable
957,Animalia,Mammalia,Vespertilionidae,Murina florium,tube-nosed insectivorous bat,"Thomas, 1908",V,Y,N,QAI,Vulnerable,Naturally occurs in Australia and overseas,
939,Animalia,Mammalia,Vespertilionidae,Nyctophilus corbeni,eastern long-eared bat,"Parnaby, 2009",V,Y,N,QA,Vulnerable,Australian endemic,Vulnerable
779,Animalia,Mammalia,Muridae,Conilurus albipes,white-footed rabbit-rat,"(Lichenstein, 1829)",PE,Y,N,QA,Extinct in the wild,Australian endemic,Extinct
36772,Animalia,Mammalia,Muridae,Conilurus capricornensis,Capricorn rabbit-rat,"Cramb & Hocknull, 2010",EX,Y,N,Q,Extinct,Queensland endemic,Extinct
780,Animalia,Mammalia,Muridae,Conilurus penicillatus,brush-tailed tree-rat,"(Gould, 1842)",V,Y,N,QAI,Vulnerable,Naturally occurs in Australia and overseas,Vulnerable
760,Animalia,Mammalia,Muridae,Melomys rubicola,Bramble Cay melomys,"Thomas, 1924",PE,Y,N,Q,Extinct in the wild,Queensland endemic,Extinct
752,Animalia,Mammalia,Muridae,Notomys aquilo,northern hopping-mouse,"Thomas, 1921",V,Y,N,QA,Vulnerable,Australian endemic,Endangered
754,Animalia,Mammalia,Muridae,Notomys fuscus,dusky hopping-mouse,"(Jones, 1925)",E,Y,N,QA,Endangered,Australian endemic,Vulnerable
756,Animalia,Mammalia,Muridae,Notomys mordax,Darling Downs hopping-mouse,"Thomas, 1922",PE,Y,N,Q,Extinct in the wild,Queensland endemic,Extinct
746,Animalia,Mammalia,Muridae,Pseudomys australis,plains rat,"Gray, 1832",E,Y,N,QA,Endangered,Australian endemic,Vulnerable
27771,Animalia,Mammalia,Muridae,Pseudomys glaucus,silky mouse,"thomas, 1910",EX,Y,N,QA,Extinct,Australian endemic,Extinct
751,Animalia,Mammalia,Muridae,Pseudomys novaehollandiae,New Holland mouse,"(Waterhouse,  1843)",V,Y,N,QA,Vulnerable,Australian endemic,Vulnerable
737,Animalia,Mammalia,Muridae,Pseudomys oralis,Hastings River mouse,"Thomas, 1921",E,Y,N,QA,Endangered,Australian endemic,Endangered
724,Animalia,Mammalia,Muridae,Xeromys myoides,water mouse,"Thomas, 1889",V,Y,N,QAI,Vulnerable,Naturally occurs in Australia and overseas,Vulnerable
714,Animalia,Mammalia,Dugongidae,Dugong dugon,dugong,"(Muller, 1776)",V,Y,N,QAI,Vulnerable,Naturally occurs in Australia and overseas,
1060,Animalia,Mammalia,Otariidae,Arctocephalus tropicalis,Subantarctic fur seal,"(Gray, 1872)",V,Y,N,QA,Vulnerable,Australian endemic,Endangered
1039,Animalia,Mammalia,Delphinidae,Orcaella heinsohni,Australian snubfin dolphin,"Beasley, Robertson, & Arnold, 2005",V,Y,N,QA,Vulnerable,Australian endemic,
1032,Animalia,Mammalia,Delphinidae,Sousa sahulensis,Australian humpback dolphin,"Jefferson & Rosenbaum, 2014",V,Y,N,QAI,Vulnerable,Naturally occurs in Australia and overseas,
18166,Animalia,Actinopterygii,Pseudomugilidae,Pseudomugil mellis,honey blue eye,"Allen & Ivantsoff, 1982",V,Y,Y,Q,Vulnerable,Queensland endemic,Vulnerable
18165,Animalia,Actinopterygii,Pseudomugilidae,Scaturiginichthys vermeilipinnis,redfin blue eye,"Ivantsoff, Unmack, Saeed & Crowley, 1991",E,Y,Y,Q,Endangered,Queensland endemic,Endangered
32188,Animalia,Actinopterygii,Syngnathidae,Hippocampus whitei,White's Seahorse,"Bleeker, 1855",E,Y,N,QA,Endangered,Australian endemic,Endangered
18167,Animalia,Actinopterygii,Percichthyidae,Nannoperca oxleyana,Oxleyan pygmy perch,"Whitley, 1940",V,Y,Y,QA,Vulnerable,Australian endemic,Endangered
18163,Animalia,Actinopterygii,Gobiidae,Chlamydogobius micropterus,Elizabeth Springs goby,"Larson, 1995",E,Y,Y,Q,Endangered,Queensland endemic,Endangered
18164,Animalia,Actinopterygii,Gobiidae,Chlamydogobius squamigenus,Edgbaston goby,"Larson, 1995",E,Y,Y,Q,Endangered,Queensland endemic,Vulnerable
32228,Animalia,Actinopterygii,Gobiidae,Stiphodon pelewensis,Daintree cling goby,"Herre, 1936",V,Y,Y,QAI,Vulnerable,Naturally occurs in Australia and overseas,
33928,Animalia,Actinopterygii,Gobiidae,Stiphodon rutilaureus,orange cling goby,"Watson, 1996",V,Y,N,QAI,Vulnerable,Naturally occurs in Australia and overseas,
34839,Animalia,Actinopterygii,Gobiidae,Stiphodon surrufus,emerald cling goby,"Watson & Kottelat, 1995",V,Y,N,QI,Vulnerable,Naturally occurs in Queensland and overseas,
584,Animalia,Reptilia,Crocodylidae,Crocodylus porosus,estuarine crocodile,"Schneider, 1801",V,Y,N,QAI,Vulnerable,Naturally occurs in Australia and overseas,
35,Animalia,Reptilia,Cheloniidae,Caretta caretta,loggerhead turtle,"(Linnaeus, 1758)",E,Y,N,QAI,Endangered,Naturally occurs in Australia and overseas,Endangered
37,Animalia,Reptilia,Cheloniidae,Chelonia mydas,green turtle,"(Linnaeus, 1758)",V,Y,N,QAI,Vulnerable,Naturally occurs in Australia and overseas,Vulnerable
39,Animalia,Reptilia,Cheloniidae,Eretmochelys imbricata,hawksbill turtle,"(Linnaeus, 1766)",E,Y,N,QAI,Endangered,Naturally occurs in Australia and overseas,Vulnerable
41,Animalia,Reptilia,Cheloniidae,Lepidochelys olivacea,olive ridley turtle,"(Eschscholtz, 1829)",E,Y,N,QAI,Endangered,Naturally occurs in Australia and overseas,Endangered
